url,identifier,dataset_title,description,thema_name,set_name,subset_name,einheit_kurz,einheit_lang
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_391.csv,27@statistisches-amt-kanton-zuerich,Gemeindebeitrag an ZVV [1000 Fr.],"Der Beitrag errechnet sich aus dem auf die Gemeinden entfallenden Defizit und wird anteilsmässig nach Angebot (Anzahl Abfahrten, Ant. 80%) und der absoluten, berichtigten Steuerkraft (Ant. 20%) verteilt.",Raum und Umwelt,Verkehr,Erschliessung,1000 Fr.,Tausend Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_169.csv,28@statistisches-amt-kanton-zuerich,Gebäudevolumen [1000 m3],Gebäudevolumen gemäss GVZ,Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,1000 m3,Tausend Kubikmeter
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_281.csv,29@statistisches-amt-kanton-zuerich,Ø Eigenkapital steuerpfl. jur. Pers. [1000 Fr.],Durchschnittliches Eigenkapital (ehem. Kapital) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus.,Öffentliche Finanzen,Gemeindesteuern,Steuergrundlagen,1000 Fr.,Tausend Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_191.csv,34@statistisches-amt-kanton-zuerich,Verkäufe MFH [Anz.],Anzahl verkaufter Mehrfamilienhäuser (MFH). Die letzten drei Jahre sind provisorisch.,Bau und Immobilien,Immobilienhandel,Immobilienverkäufe,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_107.csv,36@statistisches-amt-kanton-zuerich,Arbeitslose [Anz.],Jahresmittel der beim kantonalen Arbeitsamt eingeschriebenen Arbeitslosen. Aus Datenschutzgründen dürfen Werte von Gemeinden mit weniger als 6 Arbeitslosen (Jahresmittel) nicht ausgewiesen werden.,Arbeit und Unternehmen,Arbeitslosigkeit,Arbeitslosigkeit,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_168.csv,46@statistisches-amt-kanton-zuerich,Geb.Vol. Wohnen: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_94.csv,47@statistisches-amt-kanton-zuerich,Jugendquotient [%],Quantitatives Verhältnis zwischen den 0- bis 19-Jährigen und den 20- bis 64-Jährigen.,Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Altersstruktur,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_268.csv,49@statistisches-amt-kanton-zuerich,Rinderviehbestand [Anz.],Anzahl Rindvieh (inkl. Kühe) ,Arbeit und Unternehmen,Landwirtschaft,Vieh,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_270.csv,50@statistisches-amt-kanton-zuerich,Schweine [Anz.],Anzahl Schweine ,Arbeit und Unternehmen,Landwirtschaft,Vieh,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_271.csv,51@statistisches-amt-kanton-zuerich,Hauptberufliche Landwirtschaftsbetriebe [Anz.],Anzahl hauptberuflicher Betriebe gemäss landwirtschaftlicher Betriebszählung,Arbeit und Unternehmen,Landwirtschaft,Betriebe Landwirtschaft,Anz.,Anzahl
